parish,office,district,party,candidate,votes
Richland,Lieutenant Governor,,D,"""Mitch"" Landrieu",2767
Sabine,Lieutenant Governor,,R,Gary J. Beard,511
Sabine,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",82
Sabine,Lieutenant Governor,,N,Thomas D. Kates,100
Sabine,Lieutenant Governor,,R,"""Sammy"" Kershaw",4028
Sabine,Lieutenant Governor,,D,"""Mitch"" Landrieu",2601
St. Bernard,Lieutenant Governor,,R,Gary J. Beard,563
St. Bernard,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",225
St. Bernard,Lieutenant Governor,,N,Thomas D. Kates,141
St. Bernard,Lieutenant Governor,,R,"""Sammy"" Kershaw",1428
St. Bernard,Lieutenant Governor,,D,"""Mitch"" Landrieu",8748
St. Charles,Lieutenant Governor,,R,Gary J. Beard,1873
St. Charles,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",261
St. Charles,Lieutenant Governor,,N,Thomas D. Kates,176
St. Charles,Lieutenant Governor,,R,"""Sammy"" Kershaw",3234
St. Charles,Lieutenant Governor,,D,"""Mitch"" Landrieu",12019
St. Helena,Lieutenant Governor,,R,Gary J. Beard,259
St. Helena,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",96
St. Helena,Lieutenant Governor,,N,Thomas D. Kates,109
St. Helena,Lieutenant Governor,,R,"""Sammy"" Kershaw",1568
St. Helena,Lieutenant Governor,,D,"""Mitch"" Landrieu",2949
St. James,Lieutenant Governor,,R,Gary J. Beard,515
St. James,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",183
St. James,Lieutenant Governor,,N,Thomas D. Kates,116
St. James,Lieutenant Governor,,R,"""Sammy"" Kershaw",1290
St. James,Lieutenant Governor,,D,"""Mitch"" Landrieu",7470
St. John The Baptist,Lieutenant Governor,,R,Gary J. Beard,1130
St. John The Baptist,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",297
St. John The Baptist,Lieutenant Governor,,N,Thomas D. Kates,208
St. John The Baptist,Lieutenant Governor,,R,"""Sammy"" Kershaw",1895
St. John The Baptist,Lieutenant Governor,,D,"""Mitch"" Landrieu",10579
St. Landry,Lieutenant Governor,,R,Gary J. Beard,2047
St. Landry,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",467
St. Landry,Lieutenant Governor,,N,Thomas D. Kates,545
St. Landry,Lieutenant Governor,,R,"""Sammy"" Kershaw",10523
St. Landry,Lieutenant Governor,,D,"""Mitch"" Landrieu",16850
St. Martin,Lieutenant Governor,,R,Gary J. Beard,1053
St. Martin,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",240
St. Martin,Lieutenant Governor,,N,Thomas D. Kates,199
St. Martin,Lieutenant Governor,,R,"""Sammy"" Kershaw",6465
St. Martin,Lieutenant Governor,,D,"""Mitch"" Landrieu",7703
St. Mary,Lieutenant Governor,,R,Gary J. Beard,1000
St. Mary,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",298
St. Mary,Lieutenant Governor,,N,Thomas D. Kates,149
St. Mary,Lieutenant Governor,,R,"""Sammy"" Kershaw",5144
St. Mary,Lieutenant Governor,,D,"""Mitch"" Landrieu",8010
St. Tammany,Lieutenant Governor,,R,Gary J. Beard,9634
St. Tammany,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",724
St. Tammany,Lieutenant Governor,,N,Thomas D. Kates,735
St. Tammany,Lieutenant Governor,,R,"""Sammy"" Kershaw",15274
St. Tammany,Lieutenant Governor,,D,"""Mitch"" Landrieu",39832
Tangipahoa,Lieutenant Governor,,R,Gary J. Beard,3097
Tangipahoa,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",451
Tangipahoa,Lieutenant Governor,,N,Thomas D. Kates,369
Tangipahoa,Lieutenant Governor,,R,"""Sammy"" Kershaw",10118
Tangipahoa,Lieutenant Governor,,D,"""Mitch"" Landrieu",17123
Tensas,Lieutenant Governor,,R,Gary J. Beard,123
Tensas,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",34
Tensas,Lieutenant Governor,,N,Thomas D. Kates,239
Tensas,Lieutenant Governor,,R,"""Sammy"" Kershaw",984
Tensas,Lieutenant Governor,,D,"""Mitch"" Landrieu",1233
Terrebonne,Lieutenant Governor,,R,Gary J. Beard,2030
Terrebonne,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",341
Terrebonne,Lieutenant Governor,,N,Thomas D. Kates,318
Terrebonne,Lieutenant Governor,,R,"""Sammy"" Kershaw",8983
Terrebonne,Lieutenant Governor,,D,"""Mitch"" Landrieu",15456
Union,Lieutenant Governor,,R,Gary J. Beard,546
Union,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",56
Union,Lieutenant Governor,,N,Thomas D. Kates,118
Union,Lieutenant Governor,,R,"""Sammy"" Kershaw",4093
Union,Lieutenant Governor,,D,"""Mitch"" Landrieu",2492
Vermilion,Lieutenant Governor,,R,Gary J. Beard,1643
Vermilion,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",224
Vermilion,Lieutenant Governor,,N,Thomas D. Kates,235
Vermilion,Lieutenant Governor,,R,"""Sammy"" Kershaw",8037
Vermilion,Lieutenant Governor,,D,"""Mitch"" Landrieu",9460
Vernon,Lieutenant Governor,,R,Gary J. Beard,965
Vernon,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",113
Vernon,Lieutenant Governor,,N,Thomas D. Kates,151
Vernon,Lieutenant Governor,,R,"""Sammy"" Kershaw",4991
Vernon,Lieutenant Governor,,D,"""Mitch"" Landrieu",3952
Washington,Lieutenant Governor,,R,Gary J. Beard,980
Washington,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",204
Washington,Lieutenant Governor,,N,Thomas D. Kates,608
Washington,Lieutenant Governor,,R,"""Sammy"" Kershaw",3831
Washington,Lieutenant Governor,,D,"""Mitch"" Landrieu",6707
Webster,Lieutenant Governor,,R,Gary J. Beard,1097
Webster,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",128
Webster,Lieutenant Governor,,N,Thomas D. Kates,130
Webster,Lieutenant Governor,,R,"""Sammy"" Kershaw",4476
Webster,Lieutenant Governor,,D,"""Mitch"" Landrieu",5537
West Baton Rouge,Lieutenant Governor,,R,Gary J. Beard,690
West Baton Rouge,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",109
West Baton Rouge,Lieutenant Governor,,N,Thomas D. Kates,86
West Baton Rouge,Lieutenant Governor,,R,"""Sammy"" Kershaw",2342
West Baton Rouge,Lieutenant Governor,,D,"""Mitch"" Landrieu",5165
West Carroll,Lieutenant Governor,,R,Gary J. Beard,230
West Carroll,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",26
West Carroll,Lieutenant Governor,,N,Thomas D. Kates,54
West Carroll,Lieutenant Governor,,R,"""Sammy"" Kershaw",2396
West Carroll,Lieutenant Governor,,D,"""Mitch"" Landrieu",1053
West Feliciana,Lieutenant Governor,,R,Gary J. Beard,480
West Feliciana,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",40
West Feliciana,Lieutenant Governor,,N,Thomas D. Kates,44
West Feliciana,Lieutenant Governor,,R,"""Sammy"" Kershaw",1382
West Feliciana,Lieutenant Governor,,D,"""Mitch"" Landrieu",2191
Winn,Lieutenant Governor,,R,Gary J. Beard,357
Winn,Lieutenant Governor,,N,"Norris ""Spanky"" Gros, Jr.",53
Winn,Lieutenant Governor,,N,Thomas D. Kates,97
Winn,Lieutenant Governor,,R,"""Sammy"" Kershaw",2856
Winn,Lieutenant Governor,,D,"""Mitch"" Landrieu",2348
Acadia,Secretary of State,,R,"""Jay"" Dardenne",10290
Acadia,Secretary of State,,O,Scott Lewis,941
Acadia,Secretary of State,,D,"""R."" Wooley",6638
Allen,Secretary of State,,R,"""Jay"" Dardenne",3107
Allen,Secretary of State,,O,Scott Lewis,523
Allen,Secretary of State,,D,"""R."" Wooley",3686
Ascension,Secretary of State,,R,"""Jay"" Dardenne",20821
Ascension,Secretary of State,,O,Scott Lewis,943
Ascension,Secretary of State,,D,"""R."" Wooley",6788
Assumption,Secretary of State,,R,"""Jay"" Dardenne",4808
Assumption,Secretary of State,,O,Scott Lewis,368
Assumption,Secretary of State,,D,"""R."" Wooley",2967
Avoyelles,Secretary of State,,R,"""Jay"" Dardenne",6453
Avoyelles,Secretary of State,,O,Scott Lewis,1109
Avoyelles,Secretary of State,,D,"""R."" Wooley",6159
Beauregard,Secretary of State,,R,"""Jay"" Dardenne",5414
Beauregard,Secretary of State,,O,Scott Lewis,755
Beauregard,Secretary of State,,D,"""R."" Wooley",3169
Bienville,Secretary of State,,R,"""Jay"" Dardenne",2320
Bienville,Secretary of State,,O,Scott Lewis,349
Bienville,Secretary of State,,D,"""R."" Wooley",2299
Bossier,Secretary of State,,R,"""Jay"" Dardenne",17606
Bossier,Secretary of State,,O,Scott Lewis,1220
Bossier,Secretary of State,,D,"""R."" Wooley",6319
Caddo,Secretary of State,,R,"""Jay"" Dardenne",31946
Caddo,Secretary of State,,O,Scott Lewis,2573
Caddo,Secretary of State,,D,"""R."" Wooley",25088
Calcasieu,Secretary of State,,R,"""Jay"" Dardenne",24660
Calcasieu,Secretary of State,,O,Scott Lewis,2498
Calcasieu,Secretary of State,,D,"""R."" Wooley",16880
Caldwell,Secretary of State,,R,"""Jay"" Dardenne",2648
Caldwell,Secretary of State,,O,Scott Lewis,454
Caldwell,Secretary of State,,D,"""R."" Wooley",1052
Cameron,Secretary of State,,R,"""Jay"" Dardenne",1606
Cameron,Secretary of State,,O,Scott Lewis,282
Cameron,Secretary of State,,D,"""R."" Wooley",1508
Catahoula,Secretary of State,,R,"""Jay"" Dardenne",2045
Catahoula,Secretary of State,,O,Scott Lewis,354
Catahoula,Secretary of State,,D,"""R."" Wooley",1660
Claiborne,Secretary of State,,R,"""Jay"" Dardenne",2327
Claiborne,Secretary of State,,O,Scott Lewis,235
Claiborne,Secretary of State,,D,"""R."" Wooley",1640
Concordia,Secretary of State,,R,"""Jay"" Dardenne",4000
Concordia,Secretary of State,,O,Scott Lewis,308
Concordia,Secretary of State,,D,"""R."" Wooley",2486
De Soto,Secretary of State,,R,"""Jay"" Dardenne",4192
De Soto,Secretary of State,,O,Scott Lewis,457
De Soto,Secretary of State,,D,"""R."" Wooley",3291
East Baton Rouge,Secretary of State,,R,"""Jay"" Dardenne",87279
East Baton Rouge,Secretary of State,,O,Scott Lewis,4060
East Baton Rouge,Secretary of State,,D,"""R."" Wooley",28971
East Carroll,Secretary of State,,R,"""Jay"" Dardenne",1083
East Carroll,Secretary of State,,O,Scott Lewis,312
East Carroll,Secretary of State,,D,"""R."" Wooley",1356
East Feliciana,Secretary of State,,R,"""Jay"" Dardenne",4558
East Feliciana,Secretary of State,,O,Scott Lewis,286
East Feliciana,Secretary of State,,D,"""R."" Wooley",2299
Evangeline,Secretary of State,,R,"""Jay"" Dardenne",4826
Evangeline,Secretary of State,,O,Scott Lewis,781
Evangeline,Secretary of State,,D,"""R."" Wooley",4673
Franklin,Secretary of State,,R,"""Jay"" Dardenne",4377
Franklin,Secretary of State,,O,Scott Lewis,571
Franklin,Secretary of State,,D,"""R."" Wooley",2032
Grant,Secretary of State,,R,"""Jay"" Dardenne",3735
Grant,Secretary of State,,O,Scott Lewis,603
Grant,Secretary of State,,D,"""R."" Wooley",1862
Iberia,Secretary of State,,R,"""Jay"" Dardenne",12485
Iberia,Secretary of State,,O,Scott Lewis,1249
Iberia,Secretary of State,,D,"""R."" Wooley",6693
Iberville,Secretary of State,,R,"""Jay"" Dardenne",7377
Iberville,Secretary of State,,O,Scott Lewis,539
Iberville,Secretary of State,,D,"""R."" Wooley",4319
Jackson,Secretary of State,,R,"""Jay"" Dardenne",3069
Jackson,Secretary of State,,O,Scott Lewis,306
Jackson,Secretary of State,,D,"""R."" Wooley",1524
Jefferson,Secretary of State,,R,"""Jay"" Dardenne",79125
Jefferson,Secretary of State,,O,Scott Lewis,4320
Jefferson,Secretary of State,,D,"""R."" Wooley",22692
Jefferson Davis,Secretary of State,,R,"""Jay"" Dardenne",5627
Jefferson Davis,Secretary of State,,O,Scott Lewis,647
Jefferson Davis,Secretary of State,,D,"""R."" Wooley",3175
Lafayette,Secretary of State,,R,"""Jay"" Dardenne",36436
Lafayette,Secretary of State,,O,Scott Lewis,2802
Lafayette,Secretary of State,,D,"""R."" Wooley",14324
Lafourche,Secretary of State,,R,"""Jay"" Dardenne",14833
Lafourche,Secretary of State,,O,Scott Lewis,1418
Lafourche,Secretary of State,,D,"""R."" Wooley",9199
Lasalle,Secretary of State,,R,"""Jay"" Dardenne",3457
Lasalle,Secretary of State,,O,Scott Lewis,538
Lasalle,Secretary of State,,D,"""R."" Wooley",1270
Lincoln,Secretary of State,,R,"""Jay"" Dardenne",6327
Lincoln,Secretary of State,,O,Scott Lewis,420
Lincoln,Secretary of State,,D,"""R."" Wooley",2831
Livingston,Secretary of State,,R,"""Jay"" Dardenne",25202
Livingston,Secretary of State,,O,Scott Lewis,1165
Livingston,Secretary of State,,D,"""R."" Wooley",5444
Madison,Secretary of State,,R,"""Jay"" Dardenne",1587
Madison,Secretary of State,,O,Scott Lewis,264
Madison,Secretary of State,,D,"""R."" Wooley",1566
Morehouse,Secretary of State,,R,"""Jay"" Dardenne",4371
Morehouse,Secretary of State,,O,Scott Lewis,468
Morehouse,Secretary of State,,D,"""R."" Wooley",2662
Natchitoches,Secretary of State,,R,"""Jay"" Dardenne",7042
Natchitoches,Secretary of State,,O,Scott Lewis,719
Natchitoches,Secretary of State,,D,"""R."" Wooley",4228
Orleans,Secretary of State,,R,"""Jay"" Dardenne",35089
Orleans,Secretary of State,,O,Scott Lewis,4183
Orleans,Secretary of State,,D,"""R."" Wooley",27883
Ouachita,Secretary of State,,R,"""Jay"" Dardenne",27438
Ouachita,Secretary of State,,O,Scott Lewis,2169
Ouachita,Secretary of State,,D,"""R."" Wooley",10546
Plaquemines,Secretary of State,,R,"""Jay"" Dardenne",4368
Plaquemines,Secretary of State,,O,Scott Lewis,378
Plaquemines,Secretary of State,,D,"""R."" Wooley",2316
Pointe Coupee,Secretary of State,,R,"""Jay"" Dardenne",6130
Pointe Coupee,Secretary of State,,O,Scott Lewis,386
Pointe Coupee,Secretary of State,,D,"""R."" Wooley",3390
Rapides,Secretary of State,,R,"""Jay"" Dardenne",22486
Rapides,Secretary of State,,O,Scott Lewis,2534
Rapides,Secretary of State,,D,"""R."" Wooley",11530
Red River,Secretary of State,,R,"""Jay"" Dardenne",1635
Red River,Secretary of State,,O,Scott Lewis,218
Red River,Secretary of State,,D,"""R."" Wooley",1435
Richland,Secretary of State,,R,"""Jay"" Dardenne",4156
Richland,Secretary of State,,O,Scott Lewis,408
Richland,Secretary of State,,D,"""R."" Wooley",2007
Sabine,Secretary of State,,R,"""Jay"" Dardenne",3916
Sabine,Secretary of State,,O,Scott Lewis,425
Sabine,Secretary of State,,D,"""R."" Wooley",2662
St. Bernard,Secretary of State,,R,"""Jay"" Dardenne",5622
St. Bernard,Secretary of State,,O,Scott Lewis,832
St. Bernard,Secretary of State,,D,"""R."" Wooley",4068
St. Charles,Secretary of State,,R,"""Jay"" Dardenne",10608
St. Charles,Secretary of State,,O,Scott Lewis,818
St. Charles,Secretary of State,,D,"""R."" Wooley",5235
St. Helena,Secretary of State,,R,"""Jay"" Dardenne",2387
St. Helena,Secretary of State,,O,Scott Lewis,327
St. Helena,Secretary of State,,D,"""R."" Wooley",2115
St. James,Secretary of State,,R,"""Jay"" Dardenne",4250
St. James,Secretary of State,,O,Scott Lewis,404
St. James,Secretary of State,,D,"""R."" Wooley",4454
St. John The Baptist,Secretary of State,,R,"""Jay"" Dardenne",6236
St. John The Baptist,Secretary of State,,O,Scott Lewis,844
St. John The Baptist,Secretary of State,,D,"""R."" Wooley",6190
St. Landry,Secretary of State,,R,"""Jay"" Dardenne",14214
St. Landry,Secretary of State,,O,Scott Lewis,2007
St. Landry,Secretary of State,,D,"""R."" Wooley",12801
St. Martin,Secretary of State,,R,"""Jay"" Dardenne",8022
St. Martin,Secretary of State,,O,Scott Lewis,921
St. Martin,Secretary of State,,D,"""R."" Wooley",5952
St. Mary,Secretary of State,,R,"""Jay"" Dardenne",8569
St. Mary,Secretary of State,,O,Scott Lewis,876
St. Mary,Secretary of State,,D,"""R."" Wooley",4528
St. Tammany,Secretary of State,,R,"""Jay"" Dardenne",51019
St. Tammany,Secretary of State,,O,Scott Lewis,3287
St. Tammany,Secretary of State,,D,"""R."" Wooley",10084
Tangipahoa,Secretary of State,,R,"""Jay"" Dardenne",19790
Tangipahoa,Secretary of State,,O,Scott Lewis,1957
Tangipahoa,Secretary of State,,D,"""R."" Wooley",8279
Tensas,Secretary of State,,R,"""Jay"" Dardenne",1198
Tensas,Secretary of State,,O,Scott Lewis,159
Tensas,Secretary of State,,D,"""R."" Wooley",1124
Terrebonne,Secretary of State,,R,"""Jay"" Dardenne",16020
Terrebonne,Secretary of State,,O,Scott Lewis,1482
Terrebonne,Secretary of State,,D,"""R."" Wooley",8543
Union,Secretary of State,,R,"""Jay"" Dardenne",4675
Union,Secretary of State,,O,Scott Lewis,387
Union,Secretary of State,,D,"""R."" Wooley",1948
Vermilion,Secretary of State,,R,"""Jay"" Dardenne",10488
Vermilion,Secretary of State,,O,Scott Lewis,1103
Vermilion,Secretary of State,,D,"""R."" Wooley",6881
Vernon,Secretary of State,,R,"""Jay"" Dardenne",5328
Vernon,Secretary of State,,O,Scott Lewis,914
Vernon,Secretary of State,,D,"""R."" Wooley",3389
Washington,Secretary of State,,R,"""Jay"" Dardenne",6911
Washington,Secretary of State,,O,Scott Lewis,1149
Washington,Secretary of State,,D,"""R."" Wooley",3545
Webster,Secretary of State,,R,"""Jay"" Dardenne",6418
Webster,Secretary of State,,O,Scott Lewis,548
Webster,Secretary of State,,D,"""R."" Wooley",4133
West Baton Rouge,Secretary of State,,R,"""Jay"" Dardenne",5521
West Baton Rouge,Secretary of State,,O,Scott Lewis,243
West Baton Rouge,Secretary of State,,D,"""R."" Wooley",2563
West Carroll,Secretary of State,,R,"""Jay"" Dardenne",2332
West Carroll,Secretary of State,,O,Scott Lewis,281
West Carroll,Secretary of State,,D,"""R."" Wooley",925
West Feliciana,Secretary of State,,R,"""Jay"" Dardenne",2664
West Feliciana,Secretary of State,,O,Scott Lewis,151
West Feliciana,Secretary of State,,D,"""R."" Wooley",1272
Winn,Secretary of State,,R,"""Jay"" Dardenne",3292
Winn,Secretary of State,,O,Scott Lewis,495
Winn,Secretary of State,,D,"""R."" Wooley",1651
Acadia,Attorney General,,R,Royal Alexander,5716
Acadia,Attorney General,,D,"James D. ""Buddy"" Caldwell",4196
Acadia,Attorney General,,D,"Charles C. Foti, Jr.",8371
Allen,Attorney General,,R,Royal Alexander,1638
Allen,Attorney General,,D,"James D. ""Buddy"" Caldwell",2776
Allen,Attorney General,,D,"Charles C. Foti, Jr.",3035
Ascension,Attorney General,,R,Royal Alexander,9631
Ascension,Attorney General,,D,"James D. ""Buddy"" Caldwell",9073
Ascension,Attorney General,,D,"Charles C. Foti, Jr.",9722
Assumption,Attorney General,,R,Royal Alexander,1345
Assumption,Attorney General,,D,"James D. ""Buddy"" Caldwell",2969
Assumption,Attorney General,,D,"Charles C. Foti, Jr.",3999
Avoyelles,Attorney General,,R,Royal Alexander,3457
Avoyelles,Attorney General,,D,"James D. ""Buddy"" Caldwell",4830
Avoyelles,Attorney General,,D,"Charles C. Foti, Jr.",5647
Beauregard,Attorney General,,R,Royal Alexander,3108
Beauregard,Attorney General,,D,"James D. ""Buddy"" Caldwell",3427
Beauregard,Attorney General,,D,"Charles C. Foti, Jr.",2915
Bienville,Attorney General,,R,Royal Alexander,1481
Bienville,Attorney General,,D,"James D. ""Buddy"" Caldwell",1897
Bienville,Attorney General,,D,"Charles C. Foti, Jr.",1678
Bossier,Attorney General,,R,Royal Alexander,13052
Bossier,Attorney General,,D,"James D. ""Buddy"" Caldwell",7001
Bossier,Attorney General,,D,"Charles C. Foti, Jr.",5296
Caddo,Attorney General,,R,Royal Alexander,24790
Caddo,Attorney General,,D,"James D. ""Buddy"" Caldwell",19898
Caddo,Attorney General,,D,"Charles C. Foti, Jr.",15546
Calcasieu,Attorney General,,R,Royal Alexander,13871
Calcasieu,Attorney General,,D,"James D. ""Buddy"" Caldwell",14582
Calcasieu,Attorney General,,D,"Charles C. Foti, Jr.",16090
Caldwell,Attorney General,,R,Royal Alexander,1407
Caldwell,Attorney General,,D,"James D. ""Buddy"" Caldwell",1992
Caldwell,Attorney General,,D,"Charles C. Foti, Jr.",789
Cameron,Attorney General,,R,Royal Alexander,753
Cameron,Attorney General,,D,"James D. ""Buddy"" Caldwell",1264
Cameron,Attorney General,,D,"Charles C. Foti, Jr.",1425
Catahoula,Attorney General,,R,Royal Alexander,1345
Catahoula,Attorney General,,D,"James D. ""Buddy"" Caldwell",1693
Catahoula,Attorney General,,D,"Charles C. Foti, Jr.",1077
Claiborne,Attorney General,,R,Royal Alexander,1420
Claiborne,Attorney General,,D,"James D. ""Buddy"" Caldwell",1382
Claiborne,Attorney General,,D,"Charles C. Foti, Jr.",1481
Concordia,Attorney General,,R,Royal Alexander,2326
Concordia,Attorney General,,D,"James D. ""Buddy"" Caldwell",2605
Concordia,Attorney General,,D,"Charles C. Foti, Jr.",1903
De Soto,Attorney General,,R,Royal Alexander,2840
De Soto,Attorney General,,D,"James D. ""Buddy"" Caldwell",2774
De Soto,Attorney General,,D,"Charles C. Foti, Jr.",2379
East Baton Rouge,Attorney General,,R,Royal Alexander,40746
East Baton Rouge,Attorney General,,D,"James D. ""Buddy"" Caldwell",43326
East Baton Rouge,Attorney General,,D,"Charles C. Foti, Jr.",35132
East Carroll,Attorney General,,R,Royal Alexander,374
East Carroll,Attorney General,,D,"James D. ""Buddy"" Caldwell",2051
East Carroll,Attorney General,,D,"Charles C. Foti, Jr.",521
East Feliciana,Attorney General,,R,Royal Alexander,1791
East Feliciana,Attorney General,,D,"James D. ""Buddy"" Caldwell",3236
East Feliciana,Attorney General,,D,"Charles C. Foti, Jr.",2119
Evangeline,Attorney General,,R,Royal Alexander,3106
Evangeline,Attorney General,,D,"James D. ""Buddy"" Caldwell",3104
Evangeline,Attorney General,,D,"Charles C. Foti, Jr.",4179
Franklin,Attorney General,,R,Royal Alexander,2342
Franklin,Attorney General,,D,"James D. ""Buddy"" Caldwell",3372
Franklin,Attorney General,,D,"Charles C. Foti, Jr.",1409
Grant,Attorney General,,R,Royal Alexander,2450
Grant,Attorney General,,D,"James D. ""Buddy"" Caldwell",1946
Grant,Attorney General,,D,"Charles C. Foti, Jr.",1884
Iberia,Attorney General,,R,Royal Alexander,6470
Iberia,Attorney General,,D,"James D. ""Buddy"" Caldwell",4656
Iberia,Attorney General,,D,"Charles C. Foti, Jr.",9804
Iberville,Attorney General,,R,Royal Alexander,2595
Iberville,Attorney General,,D,"James D. ""Buddy"" Caldwell",4522
Iberville,Attorney General,,D,"Charles C. Foti, Jr.",5171
Jackson,Attorney General,,R,Royal Alexander,1929
Jackson,Attorney General,,D,"James D. ""Buddy"" Caldwell",1422
Jackson,Attorney General,,D,"Charles C. Foti, Jr.",1591
Jefferson,Attorney General,,R,Royal Alexander,34436
Jefferson,Attorney General,,D,"James D. ""Buddy"" Caldwell",46995
Jefferson,Attorney General,,D,"Charles C. Foti, Jr.",29683
Jefferson Davis,Attorney General,,R,Royal Alexander,2496
Jefferson Davis,Attorney General,,D,"James D. ""Buddy"" Caldwell",3278
Jefferson Davis,Attorney General,,D,"Charles C. Foti, Jr.",3774
Lafayette,Attorney General,,R,Royal Alexander,24878
Lafayette,Attorney General,,D,"James D. ""Buddy"" Caldwell",10080
Lafayette,Attorney General,,D,"Charles C. Foti, Jr.",19398
Lafourche,Attorney General,,R,Royal Alexander,5904
Lafourche,Attorney General,,D,"James D. ""Buddy"" Caldwell",10778
Lafourche,Attorney General,,D,"Charles C. Foti, Jr.",9228
Lasalle,Attorney General,,R,Royal Alexander,2232
Lasalle,Attorney General,,D,"James D. ""Buddy"" Caldwell",1830
Lasalle,Attorney General,,D,"Charles C. Foti, Jr.",1235
Lincoln,Attorney General,,R,Royal Alexander,4359
Lincoln,Attorney General,,D,"James D. ""Buddy"" Caldwell",2967
Lincoln,Attorney General,,D,"Charles C. Foti, Jr.",2383
Livingston,Attorney General,,R,Royal Alexander,11940
Livingston,Attorney General,,D,"James D. ""Buddy"" Caldwell",11145
Livingston,Attorney General,,D,"Charles C. Foti, Jr.",8406
Madison,Attorney General,,R,Royal Alexander,485
Madison,Attorney General,,D,"James D. ""Buddy"" Caldwell",2623
Madison,Attorney General,,D,"Charles C. Foti, Jr.",607
Morehouse,Attorney General,,R,Royal Alexander,2798
Morehouse,Attorney General,,D,"James D. ""Buddy"" Caldwell",3250
Morehouse,Attorney General,,D,"Charles C. Foti, Jr.",1679
Natchitoches,Attorney General,,R,Royal Alexander,4373
Natchitoches,Attorney General,,D,"James D. ""Buddy"" Caldwell",4983
Natchitoches,Attorney General,,D,"Charles C. Foti, Jr.",2710
Orleans,Attorney General,,R,Royal Alexander,10521
Orleans,Attorney General,,D,"James D. ""Buddy"" Caldwell",34781
Orleans,Attorney General,,D,"Charles C. Foti, Jr.",26219
Ouachita,Attorney General,,R,Royal Alexander,18918
Ouachita,Attorney General,,D,"James D. ""Buddy"" Caldwell",13359
Ouachita,Attorney General,,D,"Charles C. Foti, Jr.",8787
Plaquemines,Attorney General,,R,Royal Alexander,1960
Plaquemines,Attorney General,,D,"James D. ""Buddy"" Caldwell",2693
Plaquemines,Attorney General,,D,"Charles C. Foti, Jr.",2620
Pointe Coupee,Attorney General,,R,Royal Alexander,1983
Pointe Coupee,Attorney General,,D,"James D. ""Buddy"" Caldwell",4125
Pointe Coupee,Attorney General,,D,"Charles C. Foti, Jr.",3877
Rapides,Attorney General,,R,Royal Alexander,16910
Rapides,Attorney General,,D,"James D. ""Buddy"" Caldwell",9888
Rapides,Attorney General,,D,"Charles C. Foti, Jr.",10378
Red River,Attorney General,,R,Royal Alexander,855
Red River,Attorney General,,D,"James D. ""Buddy"" Caldwell",1535
Red River,Attorney General,,D,"Charles C. Foti, Jr.",934
Richland,Attorney General,,R,Royal Alexander,2155
Richland,Attorney General,,D,"James D. ""Buddy"" Caldwell",3088
Richland,Attorney General,,D,"Charles C. Foti, Jr.",1468
Sabine,Attorney General,,R,Royal Alexander,2741
Sabine,Attorney General,,D,"James D. ""Buddy"" Caldwell",2711
Sabine,Attorney General,,D,"Charles C. Foti, Jr.",1575
St. Bernard,Attorney General,,R,Royal Alexander,1948
St. Bernard,Attorney General,,D,"James D. ""Buddy"" Caldwell",4981
St. Bernard,Attorney General,,D,"Charles C. Foti, Jr.",4040
St. Charles,Attorney General,,R,Royal Alexander,4662
St. Charles,Attorney General,,D,"James D. ""Buddy"" Caldwell",7386
St. Charles,Attorney General,,D,"Charles C. Foti, Jr.",5289
St. Helena,Attorney General,,R,Royal Alexander,753
St. Helena,Attorney General,,D,"James D. ""Buddy"" Caldwell",1968
St. Helena,Attorney General,,D,"Charles C. Foti, Jr.",2074
St. James,Attorney General,,R,Royal Alexander,1360
St. James,Attorney General,,D,"James D. ""Buddy"" Caldwell",3470
St. James,Attorney General,,D,"Charles C. Foti, Jr.",4466
St. John The Baptist,Attorney General,,R,Royal Alexander,2718
St. John The Baptist,Attorney General,,D,"James D. ""Buddy"" Caldwell",5394
St. John The Baptist,Attorney General,,D,"Charles C. Foti, Jr.",5659
St. Landry,Attorney General,,R,Royal Alexander,7064
